,class,feature,value
2245,Non-seizure,Fisher_Information,2.292315023625802
2246,Non-seizure,Fisher_Information,2.2923128475060683
2247,Non-seizure,Fisher_Information,2.2923097107699393
2248,Non-seizure,Fisher_Information,2.2923124978717744
2249,Non-seizure,Fisher_Information,2.2923097635876273
2250,Non-seizure,Fisher_Information,2.2923105518158398
2251,Non-seizure,Fisher_Information,2.2923084996959777
2252,Non-seizure,Fisher_Information,2.292309590684659
2253,Non-seizure,Fisher_Information,2.2923033633350642
2254,Non-seizure,Fisher_Information,2.292305643263571
2255,Non-seizure,Fisher_Information,2.292311281141592
2256,Non-seizure,Fisher_Information,2.292320086970711
2257,Non-seizure,Fisher_Information,2.292318112999852
2258,Non-seizure,Fisher_Information,2.2923170507113677
2259,Non-seizure,Fisher_Information,2.2923254697507125
2260,Non-seizure,Fisher_Information,2.292336857594506
2261,Non-seizure,Fisher_Information,2.292335098388938
2262,Non-seizure,Fisher_Information,2.292332752487014
2263,Non-seizure,Fisher_Information,2.292343515317001
2264,Non-seizure,Fisher_Information,2.292352019344092
2265,Non-seizure,Fisher_Information,2.2923488771194904
2266,Non-seizure,Fisher_Information,2.292348198263711
2267,Non-seizure,Fisher_Information,2.2923592662736727
2268,Non-seizure,Fisher_Information,2.292366954535932
2269,Non-seizure,Fisher_Information,2.2923611303248146
2270,Non-seizure,Fisher_Information,2.2923473611602683
2271,Non-seizure,Fisher_Information,2.2923550463949787
2272,Non-seizure,Fisher_Information,2.2923599799933094
2273,Non-seizure,Fisher_Information,2.292347767047403
2274,Non-seizure,Fisher_Information,2.2923294240740666
2275,Non-seizure,Fisher_Information,2.2923337019893326
2276,Non-seizure,Fisher_Information,2.29233511314819
2277,Non-seizure,Fisher_Information,2.292319629811726
2278,Non-seizure,Fisher_Information,2.292300022985277
2279,Non-seizure,Fisher_Information,2.2922994030785016
2280,Non-seizure,Fisher_Information,2.292294401864417
2281,Non-seizure,Fisher_Information,2.2922866510275086
2282,Non-seizure,Fisher_Information,2.292259361057012
2283,Non-seizure,Fisher_Information,2.292266123853123
2284,Non-seizure,Fisher_Information,2.292263663794896
2285,Non-seizure,Fisher_Information,2.2922521962050944
2286,Non-seizure,Fisher_Information,2.2922257222434768
2287,Non-seizure,Fisher_Information,2.292225186677029
2288,Non-seizure,Fisher_Information,2.2922217327477212
2289,Non-seizure,Fisher_Information,2.292215418916773
2290,Non-seizure,Fisher_Information,2.292197645419956
2291,Non-seizure,Fisher_Information,2.292198337292729
2292,Non-seizure,Fisher_Information,2.2921990922605975
2293,Non-seizure,Fisher_Information,2.2921936915826047
2294,Non-seizure,Fisher_Information,2.2921716466735607
2295,Non-seizure,Fisher_Information,2.2921734369290174
2296,Non-seizure,Fisher_Information,2.2921733021477797
2297,Non-seizure,Fisher_Information,2.292170067413275
2298,Non-seizure,Fisher_Information,2.292173110400654
2299,Non-seizure,Fisher_Information,2.2921798828787625
2300,Non-seizure,Fisher_Information,2.2994797917203607
2301,Non-seizure,Fisher_Information,2.299484550763266
2302,Non-seizure,Fisher_Information,2.2994910460827773
2303,Non-seizure,Fisher_Information,2.299491663069603
2304,Non-seizure,Fisher_Information,2.299490617726805
2305,Non-seizure,Fisher_Information,2.29949377105733
2306,Non-seizure,Fisher_Information,2.2995030437382074
2307,Non-seizure,Fisher_Information,2.299502399215709
2308,Non-seizure,Fisher_Information,2.2995046198592775
2309,Non-seizure,Fisher_Information,2.299506600786957
2310,Non-seizure,Fisher_Information,2.2995173837024563
2311,Non-seizure,Fisher_Information,2.299519048677183
2312,Non-seizure,Fisher_Information,2.2995162599831755
2313,Non-seizure,Fisher_Information,2.2995162345343183
2314,Non-seizure,Fisher_Information,2.2995284743724214
2315,Non-seizure,Fisher_Information,2.2995309069424983
2316,Non-seizure,Fisher_Information,2.299530423745782
2317,Non-seizure,Fisher_Information,2.2995274517049067
2318,Non-seizure,Fisher_Information,2.299542483496609
2319,Non-seizure,Fisher_Information,2.2995440322121024
2320,Non-seizure,Fisher_Information,2.2995395838595556
2321,Non-seizure,Fisher_Information,2.2995366943221733
2322,Non-seizure,Fisher_Information,2.299547260179221
2323,Non-seizure,Fisher_Information,2.2995482511487095
2324,Non-seizure,Fisher_Information,2.299543960839597
2325,Non-seizure,Fisher_Information,2.299542342103706
2326,Non-seizure,Fisher_Information,2.2995527755732725
2327,Non-seizure,Fisher_Information,2.299554951969396
2328,Non-seizure,Fisher_Information,2.299552495619628
2329,Non-seizure,Fisher_Information,2.299552342750089
2330,Non-seizure,Fisher_Information,2.299557745371399
2331,Non-seizure,Fisher_Information,2.2995606299238216
2332,Non-seizure,Fisher_Information,2.2995602600511336
2333,Non-seizure,Fisher_Information,2.2995598918361733
2334,Non-seizure,Fisher_Information,2.299564031156714
2335,Non-seizure,Fisher_Information,2.2995676836507957
2336,Non-seizure,Fisher_Information,2.299566718052605
2337,Non-seizure,Fisher_Information,2.2995658163394816
2338,Non-seizure,Fisher_Information,2.29956798437596
2339,Non-seizure,Fisher_Information,2.2995697080106514
2340,Non-seizure,Fisher_Information,2.299567875165442
2341,Non-seizure,Fisher_Information,2.299566328331846
2342,Non-seizure,Fisher_Information,2.299568958609175
2343,Non-seizure,Fisher_Information,2.2995699270636125
2344,Non-seizure,Fisher_Information,2.2995673622938257
2345,Non-seizure,Fisher_Information,2.299565653416913
2346,Non-seizure,Fisher_Information,2.2995655505234693
2347,Non-seizure,Fisher_Information,2.2995668942538474
2348,Non-seizure,Fisher_Information,2.2995621206923706
2349,Non-seizure,Fisher_Information,2.29956184351217
2350,Non-seizure,Fisher_Information,2.2995589698533405
2351,Non-seizure,Fisher_Information,2.299561983580325
2352,Non-seizure,Fisher_Information,2.2995608831236245
2353,Non-seizure,Fisher_Information,2.2995609062278075
2354,Non-seizure,Fisher_Information,2.299555966146731
2355,Non-seizure,Fisher_Information,2.2995575999638977
2356,Non-seizure,Fisher_Information,2.299555241657126
2357,Non-seizure,Fisher_Information,2.2995557341684743
2358,Non-seizure,Fisher_Information,2.2995541354689943
2359,Non-seizure,Fisher_Information,2.2995581887315657
2360,Non-seizure,Fisher_Information,2.2995590597707487
2361,Non-seizure,Fisher_Information,2.2995607330683927
2362,Non-seizure,Fisher_Information,2.2995578962825602
2363,Non-seizure,Fisher_Information,2.2995611820777486
2364,Non-seizure,Fisher_Information,2.299568329949944
2365,Non-seizure,Fisher_Information,2.2995676844039625
2366,Non-seizure,Fisher_Information,2.2995670472774785
2367,Non-seizure,Fisher_Information,2.299571625541244
2368,Non-seizure,Fisher_Information,2.299572914637828
2369,Non-seizure,Fisher_Information,2.299571470033767
2370,Non-seizure,Fisher_Information,2.2995691350515886
2371,Non-seizure,Fisher_Information,2.2995736351333997
2372,Non-seizure,Fisher_Information,2.299574729550695
2373,Non-seizure,Fisher_Information,2.299577863132123
2374,Non-seizure,Fisher_Information,2.2995753152707197
2375,Non-seizure,Fisher_Information,2.2995760817948634
2376,Non-seizure,Fisher_Information,2.299571311152693
2377,Non-seizure,Fisher_Information,2.2995737885003606
2378,Non-seizure,Fisher_Information,2.2995704965268486
2379,Non-seizure,Fisher_Information,2.2995745875012723
2380,Non-seizure,Fisher_Information,2.2995669624056
2381,Non-seizure,Fisher_Information,2.299569992154469
2382,Non-seizure,Fisher_Information,2.2995682670097937
2383,Non-seizure,Fisher_Information,2.299567866386725
2384,Non-seizure,Fisher_Information,2.299561024090946
2385,Non-seizure,Fisher_Information,2.299569361666929
2386,Non-seizure,Fisher_Information,2.299566683783909
2387,Non-seizure,Fisher_Information,2.2995684424569527
2388,Non-seizure,Fisher_Information,2.2995642363895006
2389,Non-seizure,Fisher_Information,2.2995766754313203
2390,Non-seizure,Fisher_Information,2.2995756967587178
2391,Non-seizure,Fisher_Information,2.2995768517483284
2392,Non-seizure,Fisher_Information,2.2995796618763187
2393,Non-seizure,Fisher_Information,2.2995906624815414
2394,Non-seizure,Fisher_Information,2.2995895721120556
2395,Non-seizure,Fisher_Information,2.2995940158441908
2396,Non-seizure,Fisher_Information,2.2995991353695104
2397,Non-seizure,Fisher_Information,2.2996113362695443
2398,Non-seizure,Fisher_Information,2.2996138580170675
2399,Non-seizure,Fisher_Information,2.2996161176409675
2400,Seizure,Fisher_Information,2.3012567490978286
2401,Seizure,Fisher_Information,2.301264730206868
2402,Seizure,Fisher_Information,2.301263455387786
2403,Seizure,Fisher_Information,2.301268143698125
2404,Seizure,Fisher_Information,2.3012694155175195
2405,Seizure,Fisher_Information,2.3012747004428262
2406,Seizure,Fisher_Information,2.3012728021067863
2407,Seizure,Fisher_Information,2.301277376040692
2408,Seizure,Fisher_Information,2.301277897649556
2409,Seizure,Fisher_Information,2.3012835234137916
2410,Seizure,Fisher_Information,2.3012835708666137
2411,Seizure,Fisher_Information,2.301289577946378
2412,Seizure,Fisher_Information,2.301295254522462
2413,Seizure,Fisher_Information,2.301299082609808
2414,Seizure,Fisher_Information,2.3012955779093205
2415,Seizure,Fisher_Information,2.301301495504836
2416,Seizure,Fisher_Information,2.3013050212709016
2417,Seizure,Fisher_Information,2.3013085668962416
2418,Seizure,Fisher_Information,2.301305802261349
2419,Seizure,Fisher_Information,2.301309763113585
2420,Seizure,Fisher_Information,2.3013141268200306
2421,Seizure,Fisher_Information,2.3013130371180686
2422,Seizure,Fisher_Information,2.301310902700337
2423,Seizure,Fisher_Information,2.301314863837872
2424,Seizure,Fisher_Information,2.301317984510742
2425,Seizure,Fisher_Information,2.3013182069037836
2426,Seizure,Fisher_Information,2.3013157793627435
2427,Seizure,Fisher_Information,2.3013173286023227
2428,Seizure,Fisher_Information,2.3013210051619133
2429,Seizure,Fisher_Information,2.3013218095625807
2430,Seizure,Fisher_Information,2.301324749022397
2431,Seizure,Fisher_Information,2.3013275910759914
2432,Seizure,Fisher_Information,2.3013317651384773
2433,Seizure,Fisher_Information,2.301333325360061
2434,Seizure,Fisher_Information,2.3013370252522063
2435,Seizure,Fisher_Information,2.3013383337847593
2436,Seizure,Fisher_Information,2.3013487610443786
2437,Seizure,Fisher_Information,2.301349903723591
2438,Seizure,Fisher_Information,2.301349760717167
2439,Seizure,Fisher_Information,2.301352730293036
2440,Seizure,Fisher_Information,2.3013559490085274
2441,Seizure,Fisher_Information,2.3013561896496766
2442,Seizure,Fisher_Information,2.3013575358294798
2443,Seizure,Fisher_Information,2.3013615961357807
2444,Seizure,Fisher_Information,2.301358895452449
2445,Seizure,Fisher_Information,2.3013581925111524
2446,Seizure,Fisher_Information,2.3013612850694596
2447,Seizure,Fisher_Information,2.301363535159078
2448,Seizure,Fisher_Information,2.301361532515779
2449,Seizure,Fisher_Information,2.301360327842989
2450,Seizure,Fisher_Information,2.3013658982313743
2451,Seizure,Fisher_Information,2.3013679118201797
2452,Seizure,Fisher_Information,2.301361007711357
2453,Seizure,Fisher_Information,2.3013602449506663
2454,Seizure,Fisher_Information,2.3013616249319715
2455,Seizure,Fisher_Information,2.3013625524732007
2456,Seizure,Fisher_Information,2.301356101117907
2457,Seizure,Fisher_Information,2.3013557446422563
2458,Seizure,Fisher_Information,2.301358121417468
2459,Seizure,Fisher_Information,2.3013595138467426
2460,Seizure,Fisher_Information,2.3013565512661653
2461,Seizure,Fisher_Information,2.3013588410774624
2462,Seizure,Fisher_Information,2.3013600356403003
2463,Seizure,Fisher_Information,2.301361240936178
2464,Seizure,Fisher_Information,2.3013593053686634
2465,Seizure,Fisher_Information,2.3013617574563816
2466,Seizure,Fisher_Information,2.301362907766574
2467,Seizure,Fisher_Information,2.3013643147196694
2468,Seizure,Fisher_Information,2.3013637801839955
2469,Seizure,Fisher_Information,2.3013674058110687
2470,Seizure,Fisher_Information,2.301365531194749
2471,Seizure,Fisher_Information,2.301366853279314
2472,Seizure,Fisher_Information,2.3013667606900987
2473,Seizure,Fisher_Information,2.3013691637310316
2474,Seizure,Fisher_Information,2.301367802818023
2475,Seizure,Fisher_Information,2.3013681349225883
2476,Seizure,Fisher_Information,2.301366493657529
2477,Seizure,Fisher_Information,2.3013692770302154
2478,Seizure,Fisher_Information,2.3013684082412675
2479,Seizure,Fisher_Information,2.3013704743101497
2480,Seizure,Fisher_Information,2.301371700322075
2481,Seizure,Fisher_Information,2.301376138215339
2482,Seizure,Fisher_Information,2.3013718823596014
2483,Seizure,Fisher_Information,2.3013739803272775
2484,Seizure,Fisher_Information,2.3013757947264617
2485,Seizure,Fisher_Information,2.301380053703303
2486,Seizure,Fisher_Information,2.3013749614581185
2487,Seizure,Fisher_Information,2.3013772559057952
2488,Seizure,Fisher_Information,2.301378318160892
2489,Seizure,Fisher_Information,2.3013791777187222
2490,Seizure,Fisher_Information,2.3013730549326956
2491,Seizure,Fisher_Information,2.3013758845389694
2492,Seizure,Fisher_Information,2.3013761181849475
2493,Seizure,Fisher_Information,2.3013777482977846
2494,Seizure,Fisher_Information,2.3013700143129605
2495,Seizure,Fisher_Information,2.301373381123154
2496,Seizure,Fisher_Information,2.30137607217829
2497,Seizure,Fisher_Information,2.301379156218968
2498,Seizure,Fisher_Information,2.301371618009869
2499,Seizure,Fisher_Information,2.3013798956624174
2500,Non-seizure,PFD,0.5865101832704893
2501,Non-seizure,PFD,0.5823451102474647
2502,Non-seizure,PFD,0.5882416667309817
2503,Non-seizure,PFD,0.5686531121878989
2504,Non-seizure,PFD,0.5764950075788207
2505,Non-seizure,PFD,0.5833205275052669
2506,Non-seizure,PFD,0.5834066144293498
2507,Non-seizure,PFD,0.5832775613821785
2508,Non-seizure,PFD,0.5739641212656587
2509,Non-seizure,PFD,0.5838401731894579
2510,Non-seizure,PFD,0.577067136418978
2511,Non-seizure,PFD,0.5812330070241363
2512,Non-seizure,PFD,0.5829356732745489
2513,Non-seizure,PFD,0.5843232080635379
2514,Non-seizure,PFD,0.5726371734762692
2515,Non-seizure,PFD,0.577320401701498
2516,Non-seizure,PFD,0.5777221096437783
2517,Non-seizure,PFD,0.5791079060524805
2518,Non-seizure,PFD,0.5826391739037138
2519,Non-seizure,PFD,0.5732458022340763
2520,Non-seizure,PFD,0.5753780118231225
2521,Non-seizure,PFD,0.5802333349815333
2522,Non-seizure,PFD,0.5734077577621125
2523,Non-seizure,PFD,0.5630829312833675
2524,Non-seizure,PFD,0.5835794102660681
2525,Non-seizure,PFD,0.5706024990261648
2526,Non-seizure,PFD,0.5791461247400194
2527,Non-seizure,PFD,0.5814771633424416
2528,Non-seizure,PFD,0.5658837894530269
2529,Non-seizure,PFD,0.5601223755090374
2530,Non-seizure,PFD,0.5818465604766284
2531,Non-seizure,PFD,0.5742290501766417
2532,Non-seizure,PFD,0.5699207528142437
2533,Non-seizure,PFD,0.5671589863358405
2534,Non-seizure,PFD,0.5890384629482996
2535,Non-seizure,PFD,0.5779062297343622
2536,Non-seizure,PFD,0.5820119720167205
2537,Non-seizure,PFD,0.574328920421726
2538,Non-seizure,PFD,0.5854001445734903
2539,Non-seizure,PFD,0.5690513880153806
2540,Non-seizure,PFD,0.5798802265196482
2541,Non-seizure,PFD,0.573701193878578
2542,Non-seizure,PFD,0.5761421056905702
2543,Non-seizure,PFD,0.5803914061911704
2544,Non-seizure,PFD,0.5810711605184984
2545,Non-seizure,PFD,0.5754123837975936
2546,Non-seizure,PFD,0.5782028365905862
2547,Non-seizure,PFD,0.5844117336588414
2548,Non-seizure,PFD,0.5790315922796214
2549,Non-seizure,PFD,0.5839712677851507
2550,Non-seizure,PFD,0.5715740475714705
2551,Non-seizure,PFD,0.5797633001760931
2552,Non-seizure,PFD,0.5866985438814628
2553,Non-seizure,PFD,0.5830634995212612
2554,Non-seizure,PFD,0.5811924764165156
2555,Non-seizure,PFD,0.5779801479088655
2556,Non-seizure,PFD,0.585720401962048
2557,Non-seizure,PFD,0.5652637337091074
2558,Non-seizure,PFD,0.5877038000397237
2559,Non-seizure,PFD,0.5850375803071771
2560,Non-seizure,PFD,0.578803633778839
2561,Non-seizure,PFD,0.5828083014281783
2562,Non-seizure,PFD,0.5845894405192263
2563,Non-seizure,PFD,0.5749003205148548
2564,Non-seizure,PFD,0.5775755032166808
2565,Non-seizure,PFD,0.582765944598528
2566,Non-seizure,PFD,0.58247084169879
2567,Non-seizure,PFD,0.578765783154463
2568,Non-seizure,PFD,0.5852637558525441
2569,Non-seizure,PFD,0.5767084651827228
2570,Non-seizure,PFD,0.5839275164391597
2571,Non-seizure,PFD,0.5806697337909671
2572,Non-seizure,PFD,0.5790315922796214
2573,Non-seizure,PFD,0.5801545623711687
2574,Non-seizure,PFD,0.585628609867912
2575,Non-seizure,PFD,0.5789174293731004
2576,Non-seizure,PFD,0.5816819117076508
2577,Non-seizure,PFD,0.5794148170446942
2578,Non-seizure,PFD,0.5784269395632323
2579,Non-seizure,PFD,0.5817230027526286
2580,Non-seizure,PFD,0.5817230027526286
2581,Non-seizure,PFD,0.5777221096437783
2582,Non-seizure,PFD,0.5835361332642748
2583,Non-seizure,PFD,0.580629839071527
2584,Non-seizure,PFD,0.5742623084569617
2585,Non-seizure,PFD,0.5794919621641711
2586,Non-seizure,PFD,0.574934225509141
2587,Non-seizure,PFD,0.5759669780384393
2588,Non-seizure,PFD,0.5858585285571631
2589,Non-seizure,PFD,0.5782400884151497
2590,Non-seizure,PFD,0.5762828405851482
2591,Non-seizure,PFD,0.5864163687519715
2592,Non-seizure,PFD,0.5822615341756305
2593,Non-seizure,PFD,0.5849475056075886
2594,Non-seizure,PFD,0.5845449315276847
2595,Non-seizure,PFD,0.5858585285571631
2596,Non-seizure,PFD,0.5835361332642748
2597,Non-seizure,PFD,0.5820119720167205
2598,Non-seizure,PFD,0.5837095551009378
2599,Non-seizure,PFD,0.575897171359756
2600,Non-seizure,PFD,0.5813955919673294
2601,Non-seizure,PFD,0.5883403196761664
2602,Non-seizure,PFD,0.5898015785196214
2603,Non-seizure,PFD,0.5929112114353411
2604,Non-seizure,PFD,0.5953384362352346
2605,Non-seizure,PFD,0.5807896871046989
2606,Non-seizure,PFD,0.5941049938947371
2607,Non-seizure,PFD,0.5899561295536746
2608,Non-seizure,PFD,0.5920268324051722
2609,Non-seizure,PFD,0.5989073758369697
2610,Non-seizure,PFD,0.6019139352212965
2611,Non-seizure,PFD,0.5845894405192263
2612,Non-seizure,PFD,0.5921362283359073
2613,Non-seizure,PFD,0.5984503649764993
2614,Non-seizure,PFD,0.6019139352212965
2615,Non-seizure,PFD,0.5838838182811685
2616,Non-seizure,PFD,0.6001086185777375
2617,Non-seizure,PFD,0.5836661210653031
2618,Non-seizure,PFD,0.6023430168029208
2619,Non-seizure,PFD,0.5967378871160306
2620,Non-seizure,PFD,0.5964291693033823
2621,Non-seizure,PFD,0.5977432342564968
2622,Non-seizure,PFD,0.5945700666501491
2623,Non-seizure,PFD,0.6011396410509072
2624,Non-seizure,PFD,0.6007928414058452
2625,Non-seizure,PFD,0.5940472670951624
2626,Non-seizure,PFD,0.6010700270667148
2627,Non-seizure,PFD,0.5862294653659376
2628,Non-seizure,PFD,0.5886877220134517
2629,Non-seizure,PFD,0.5972371914829053
2630,Non-seizure,PFD,0.5884888014276617
2631,Non-seizure,PFD,0.5849025524806659
2632,Non-seizure,PFD,0.5819705472576375
2633,Non-seizure,PFD,0.5883403196761664
2634,Non-seizure,PFD,0.5979988364276234
2635,Non-seizure,PFD,0.5907388093282614
2636,Non-seizure,PFD,0.6019139352212965
2637,Non-seizure,PFD,0.6001086185777375
2638,Non-seizure,PFD,0.6012792531791497
2639,Non-seizure,PFD,0.5969867075763549
2640,Non-seizure,PFD,0.6003808261725178
2641,Non-seizure,PFD,0.5869353787278843
2642,Non-seizure,PFD,0.5867457873177544
2643,Non-seizure,PFD,0.5911098486450349
2644,Non-seizure,PFD,0.6023430168029208
2645,Non-seizure,PFD,0.6003808261725178
2646,Non-seizure,PFD,0.5834929083695636
2647,Non-seizure,PFD,0.5948048032232462
2648,Non-seizure,PFD,0.5874619185075196
2649,Non-seizure,PFD,0.5939320821165628
2650,Non-seizure,PFD,0.5866042412492897
2651,Non-seizure,PFD,0.5910034547139166
2652,Non-seizure,PFD,0.5993699956461331
2653,Non-seizure,PFD,0.6010005405474755
2654,Non-seizure,PFD,0.5853546244018031
2655,Non-seizure,PFD,0.5968620907163781
2656,Non-seizure,PFD,0.5903714801235808
2657,Non-seizure,PFD,0.5763887636762154
2658,Non-seizure,PFD,0.5789934970270152
2659,Non-seizure,PFD,0.5818878415920843
2660,Non-seizure,PFD,0.5797244102299958
2661,Non-seizure,PFD,0.5804707062650256
2662,Non-seizure,PFD,0.5841908266240751
2663,Non-seizure,PFD,0.5864163687519715
2664,Non-seizure,PFD,0.5682594211980203
2665,Non-seizure,PFD,0.5690513880153806
2666,Non-seizure,PFD,0.5735704718800299
2667,Non-seizure,PFD,0.5868404591858669
2668,Non-seizure,PFD,0.5790315922796214
2669,Non-seizure,PFD,0.5764950075788207
2670,Non-seizure,PFD,0.5768873431326574
2671,Non-seizure,PFD,0.5706024990261648
2672,Non-seizure,PFD,0.578128450719001
2673,Non-seizure,PFD,0.5781656240512161
2674,Non-seizure,PFD,0.575932057308857
2675,Non-seizure,PFD,0.5836661210653031
2676,Non-seizure,PFD,0.5710848509799455
2677,Non-seizure,PFD,0.5667553207374312
2678,Non-seizure,PFD,0.5741958236214072
2679,Non-seizure,PFD,0.5839275164391597
2680,Non-seizure,PFD,0.5811519918620073
2681,Non-seizure,PFD,0.5692810717420361
2682,Non-seizure,PFD,0.575932057308857
2683,Non-seizure,PFD,0.5738324091662154
2684,Non-seizure,PFD,0.5815589217243536
2685,Non-seizure,PFD,0.5830208400948688
2686,Non-seizure,PFD,0.5697159213911747
2687,Non-seizure,PFD,0.5811519918620073
2688,Non-seizure,PFD,0.5775755032166808
2689,Non-seizure,PFD,0.565187019587677
2690,Non-seizure,PFD,0.5891392963451649
2691,Non-seizure,PFD,0.5911098486450349
2692,Non-seizure,PFD,0.5925216878099309
2693,Non-seizure,PFD,0.6014896384489757
2694,Non-seizure,PFD,0.6028497964337401
2695,Non-seizure,PFD,0.5917547538908118
2696,Non-seizure,PFD,0.5924663752153941
2697,Non-seizure,PFD,0.5864163687519715
2698,Non-seizure,PFD,0.5887376220531585
2699,Non-seizure,PFD,0.601630545260844
2700,Non-seizure,PFD,0.5984503649764993
2701,Non-seizure,PFD,0.5920814898222875
2702,Non-seizure,PFD,0.5832775613821785
2703,Non-seizure,PFD,0.5807496577124973
2704,Non-seizure,PFD,0.5723525635305765
2705,Non-seizure,PFD,0.5985803746298036
2706,Non-seizure,PFD,0.5740301647307757
2707,Non-seizure,PFD,0.5783147102331518
2708,Non-seizure,PFD,0.5841908266240751
2709,Non-seizure,PFD,0.5887376220531585
2710,Non-seizure,PFD,0.5779431694497791
2711,Non-seizure,PFD,0.5842348996772585
2712,Non-seizure,PFD,0.5955180258774038
2713,Non-seizure,PFD,0.5882416667309817
2714,Non-seizure,PFD,0.5702747594664227
2715,Non-seizure,PFD,0.5765660159824545
2716,Non-seizure,PFD,0.5719144367835216
2717,Non-seizure,PFD,0.5891898175591198
2718,Non-seizure,PFD,0.5830208400948688
2719,Non-seizure,PFD,0.5846786238229565
2720,Non-seizure,PFD,0.5742955985195463
2721,Non-seizure,PFD,0.5961229787947103
2722,Non-seizure,PFD,0.567267444369121
2723,Non-seizure,PFD,0.5805899890533877
2724,Non-seizure,PFD,0.5946286120584218
2725,Non-seizure,PFD,0.5781656240512161
2726,Non-seizure,PFD,0.5838401731894579
2727,Non-seizure,PFD,0.5749681634617951
2728,Non-seizure,PFD,0.5814771633424416
2729,Non-seizure,PFD,0.582512850574252
2730,Non-seizure,PFD,0.6038091869820733
2731,Non-seizure,PFD,0.5876552948749222
2732,Non-seizure,PFD,0.5848128140143939
2733,Non-seizure,PFD,0.5934748858005733
2734,Non-seizure,PFD,0.585445722191427
2735,Non-seizure,PFD,0.6054116054063919
2736,Non-seizure,PFD,0.577067136418978
2737,Non-seizure,PFD,0.5779431694497791
2738,Non-seizure,PFD,0.5796467580610348
2739,Non-seizure,PFD,0.5846340045748146
2740,Non-seizure,PFD,0.5678149763988569
2741,Non-seizure,PFD,0.5794919621641711
2742,Non-seizure,PFD,0.5794919621641711
2743,Non-seizure,PFD,0.5839275164391597
2744,Non-seizure,PFD,0.5865571817529868
2745,Non-seizure,PFD,0.5717283543266637
2746,Non-seizure,PFD,0.5835794102660681
2747,Non-seizure,PFD,0.5791843847402385
2748,Non-seizure,PFD,0.5889379070555919
2749,Non-seizure,PFD,0.5638351637875889
2750,Non-seizure,PFD,0.582512850574252
2751,Non-seizure,PFD,0.5716048538185391
2752,Non-seizure,PFD,0.5897502060754379
2753,Non-seizure,PFD,0.5731167795291955
2754,Non-seizure,PFD,0.5906334826088349
2755,Non-seizure,PFD,0.5698914162601728
2756,Non-seizure,PFD,0.5764950075788207
2757,Non-seizure,PFD,0.5775755032166808
2758,Non-seizure,PFD,0.571945548160951
2759,Non-seizure,PFD,0.5837965810427178
2760,Non-seizure,PFD,0.5830208400948688
2761,Non-seizure,PFD,0.5772841091073899
2762,Non-seizure,PFD,0.5903714801235808
2763,Non-seizure,PFD,0.5986455481834103
2764,Non-seizure,PFD,0.5763181127492162
2765,Non-seizure,PFD,0.6057245549794232
2766,Non-seizure,PFD,0.5753780118231225
2767,Non-seizure,PFD,0.5650341116319199
2768,Non-seizure,PFD,0.5952787647676349
2769,Non-seizure,PFD,0.5936456744909198
2770,Non-seizure,PFD,0.5728921376962905
2771,Non-seizure,PFD,0.5990389749387826
2772,Non-seizure,PFD,0.5853091615400886
2773,Non-seizure,PFD,0.5737995589064347
2774,Non-seizure,PFD,0.5754123837975936
2775,Non-seizure,PFD,0.5821781530156264
2776,Non-seizure,PFD,0.5718212703082856
2777,Non-seizure,PFD,0.5724471738743397
2778,Non-seizure,PFD,0.5799583920574461
2779,Non-seizure,PFD,0.5693676016270627
2780,Non-seizure,PFD,0.5770311041107541
2781,Non-seizure,PFD,0.5775024282351742
2782,Non-seizure,PFD,0.5742955985195463
2783,Non-seizure,PFD,0.5895454340624033
2784,Non-seizure,PFD,0.576744167967458
2785,Non-seizure,PFD,0.5848128140143939
2786,Non-seizure,PFD,0.5951003215727126
2787,Non-seizure,PFD,0.5907388093282614
2788,Non-seizure,PFD,0.5992372386623412
2789,Non-seizure,PFD,0.5783894901341091
2790,Non-seizure,PFD,0.5757232610434067
2791,Non-seizure,PFD,0.5670238980967094
2792,Non-seizure,PFD,0.5730845986526233
2793,Non-seizure,PFD,0.580193926836535
2794,Non-seizure,PFD,0.585491357392366
2795,Non-seizure,PFD,0.5722268172891845
2796,Non-seizure,PFD,0.5785771356599116
2797,Non-seizure,PFD,0.5721015263323124
2798,Non-seizure,PFD,0.6003808261725178
2799,Non-seizure,PFD,0.5805899890533877
2800,Non-seizure,PFD,0.575897171359756
2801,Non-seizure,PFD,0.5950410299589307
2802,Non-seizure,PFD,0.5989073758369697
2803,Non-seizure,PFD,0.5866042412492897
2804,Non-seizure,PFD,0.5931919758751718
2805,Non-seizure,PFD,0.579802232814067
2806,Non-seizure,PFD,0.572132806558648
2807,Non-seizure,PFD,0.5926881241604152
2808,Non-seizure,PFD,0.5983855281472873
2809,Non-seizure,PFD,0.5952191886922643
2810,Non-seizure,PFD,0.5941628105844875
2811,Non-seizure,PFD,0.596184016580784
2812,Non-seizure,PFD,0.5861828898414132
2813,Non-seizure,PFD,0.5911631612552491
2814,Non-seizure,PFD,0.5929671941544461
2815,Non-seizure,PFD,0.5760369241010178
2816,Non-seizure,PFD,0.6061988002945542
2817,Non-seizure,PFD,0.5826391739037138
2818,Non-seizure,PFD,0.5806697337909671
2819,Non-seizure,PFD,0.5878010047918601
2820,Non-seizure,PFD,0.5892910699270488
2821,Non-seizure,PFD,0.5985153136827088
2822,Non-seizure,PFD,0.587947300431054
